TARGET,APP_NAME,URL,ADS.TXT,IS HTTPS?,theaudiencestreet.com,REMARKS
https://telugu.asianetnews.com,-,https://telugu.asianetnews.com,https://telugu.asianetnews.com/ads.txt,True,"theaudiencestreet.com, n19t95, direct; theaudiencestreet.com, 1183-fb, reseller",
https://linux.how2shout.com,-,https://linux.how2shout.com,https://linux.how2shout.com/ads.txt,True,-,
https://bankier.pl,-,https://bankier.pl,https://bankier.pl/ads.txt,True,-,
https://thenextdroid.com,-,https://thenextdroid.com,https://thenextdroid.com/ads.txt,True,-,
https://news.detik.com,-,-,-,-,-,Ads.txt Not Found
https://plugins4free.com,-,https://plugins4free.com,https://plugins4free.com/ads.txt,True,-,
https://mobilerdx.com,-,https://mobilerdx.com,https://mobilerdx.com/ads.txt,True,-,
https://israelpalestine.liveuamap.com,-,-,-,-,-,NA - 403
https://marketingtutor.net,-,https://marketingtutor.net,https://marketingtutor.net/ads.txt,True,-,
https://cyberithub.com,-,https://cyberithub.com,https://cyberithub.com/ads.txt,True,-,
https://cardekho.com,-,https://cardekho.com,https://cardekho.com/ads.txt,True,"theaudiencestreet.com, 323-b5685, DIRECT, 20e30b2ae1f670f2; theaudiencestreet.com, 323-b5685, RESELLER, 20e30b2ae1f670f2; theaudiencestreet.com, N19T95, DIRECT; theaudiencestreet.com, 1183-fb, RESELLER",
https://interaksyon.philstar.com,-,https://interaksyon.philstar.com,https://interaksyon.philstar.com/ads.txt,True,"theaudiencestreet.com, N19T95, DIRECT; theaudiencestreet.com, 1183-fb, RESELLER",
https://helis.com,-,https://helis.com,https://helis.com/ads.txt,True,-,
https://toptensarabic.com,-,https://toptensarabic.com,https://toptensarabic.com/ads.txt,True,-,
https://sacnilk.com,-,https://sacnilk.com,https://sacnilk.com/ads.txt,True,"theaudiencestreet.com, N19T95, DIRECT",
https://wowbiz.ro,-,https://wowbiz.ro,https://wowbiz.ro/ads.txt,True,-,
https://go.linksly.co,-,-,-,-,-,"ConnectionError HTTPSConnectionPool(host='go.linksly.co', port=443): Read timed out. (read timeout=2)"
https://chatarg.com,-,https://chatarg.com,https://chatarg.com/ads.txt,True,"theaudiencestreet.com, TAS-703, RESELLER",
https://bikeaton.com,-,https://bikeaton.com,https://bikeaton.com/ads.txt,True,-,
https://pnghut.com,-,https://pnghut.com,https://pnghut.com/ads.txt,True,-,
https://iedunote.com,-,https://iedunote.com,https://iedunote.com/ads.txt,True,-,
https://amgelescape.com,-,https://amgelescape.com,https://amgelescape.com/ads.txt,True,-,
https://grihalakshmi.mathrubhumi.com,-,https://grihalakshmi.mathrubhumi.com,https://grihalakshmi.mathrubhumi.com/ads.txt,True,"theaudiencestreet.com,323-b5685,DIRECT,20e30b2ae1f670f2",
https://games2mad.com,-,https://games2mad.com,https://games2mad.com/ads.txt,True,"theaudiencestreet.com, 323-b5685, DIRECT, 20e30b2ae1f670f2; theaudiencestreet.com, N19T95, DIRECT",
https://alfapress.al,-,https://alfapress.al,https://alfapress.al/ads.txt,True,-,
https://samequizy.pl,-,https://samequizy.pl,https://samequizy.pl/ads.txt,True,"theaudiencestreet.com, n19t95, DIRECT; theaudiencestreet.com, 1183-fb, RESELLER; theaudiencestreet.com, 323-b5685, DIRECT, 20e30b2ae1f670f2",
https://glamourbiz.com,-,https://glamourbiz.com,https://glamourbiz.com/ads.txt,True,-,
https://manilatimes.net,-,https://manilatimes.net,https://manilatimes.net/ads.txt,True,-,
https://apksum.com,-,https://apksum.com,https://apksum.com/ads.txt,True,-,
https://asianetnews.com,-,https://asianetnews.com,https://asianetnews.com/ads.txt,True,"theaudiencestreet.com, n19t95, direct; theaudiencestreet.com, 1183-fb, reseller",
https://dayniiile.com,-,https://dayniiile.com,https://dayniiile.com/ads.txt,True,-,
https://hindustantimes.com,-,https://hindustantimes.com,https://hindustantimes.com/ads.txt,True,"theaudiencestreet.com, 323-b5685, DIRECT, 20e30b2ae1f670f2; theaudiencestreet.com ,323-b5673 ,DIRECT ,20e30b2ae1f670f2; theaudiencestreet.com, TAS-703, RESELLER",
https://guitarhabits.com,-,https://guitarhabits.com,https://guitarhabits.com/ads.txt,True,-,
https://bandera.inquirer.net,-,-,-,-,-,NA - 403
https://coffeenatics.com,-,-,-,-,-,"ConnectionError HTTPSConnectionPool(host='coffeenatics.com', port=443): Read timed out. (read timeout=2)"
https://cna.al,-,https://cna.al,https://cna.al/ads.txt,True,-,
https://khmerchords.com,-,https://khmerchords.com,https://khmerchords.com/ads.txt,True,-,
https://online.yesichat.com,-,-,-,-,-,Ads.txt Not Found
https://typingme.com,-,https://typingme.com,https://typingme.com/ads.txt,True,-,
https://ibloggospel.com,-,https://ibloggospel.com,https://ibloggospel.com/ads.txt,True,-,
https://stirilekanald.ro,-,https://stirilekanald.ro,https://stirilekanald.ro/ads.txt,True,-,
https://kanald.ro,-,https://kanald.ro,https://kanald.ro/ads.txt,True,-,
https://click.ro,-,https://click.ro,https://click.ro/ads.txt,True,-,
https://sport.detik.com,-,https://sport.detik.com,https://sport.detik.com/ads.txt,True,"theaudiencestreet.com, N19T95, DIRECT; theaudiencestreet.com, 1183-fb, RESELLER; theaudiencestreet.com, 323-b5673, DIRECT, 20e30b2ae1f670f2",
https://v1.totalsporteks.net,-,-,-,-,-,"ConnectionError HTTPSConnectionPool(host='v1.totalsporteks.net', port=443): Max retries exceeded with url: /ads.txt (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x7fda4d74cb20>: Failed to resolve 'v1.totalsporteks.net' ([Errno -2] Name or service not known)""))"
https://cebudailynews.inquirer.net,-,https://cebudailynews.inquirer.net,https://cebudailynews.inquirer.net/ads.txt,True,"theaudiencestreet.com, N19T95, DIRECT; theaudiencestreet.com, 1183-fb, RESELLER; theaudiencestreet.com, N19T95, DIRECT; theaudiencestreet.com, 1183-fb, RESELLER",
https://rencontre-ados.net,-,https://rencontre-ados.net,https://rencontre-ados.net/ads.txt,True,-,
https://ibb.co.com,-,-,-,-,-,Empty response
https://fcbarca.com,-,https://fcbarca.com,https://fcbarca.com/ads.txt,False,"theaudiencestreet.com, n19t95, DIRECT; theaudiencestreet.com, 1183-fb, RESELLER; theaudiencestreet.com, 323-b5685, DIRECT, 20e30b2ae1f670f2",
https://jamilacuisine.ro,-,https://jamilacuisine.ro,https://jamilacuisine.ro/ads.txt,True,-,
https://detik.com,-,https://detik.com,https://detik.com/ads.txt,True,"theaudiencestreet.com, N19T95, DIRECT; theaudiencestreet.com, 1183-fb, RESELLER; theaudiencestreet.com, 323-b5685, DIRECT, 20e30b2ae1f670f2; theaudiencestreet.com, N19T95, DIRECT; theaudiencestreet.com, 1183-fb, RESELLER; theaudiencestreet.com, 323-b5673, DIRECT, 20e30b2ae1f670f2; theaudiencestreet.com, N19T95, DIRECT; theaudiencestreet.com, 323-b5685, DIRECT, 20e30b2ae1f670f2",
https://spin.ph,-,https://spin.ph,https://spin.ph/ads.txt,True,"theaudiencestreet.com, N19T95, DIRECT; theaudiencestreet.com, 1183-fb, RESELLER; theaudiencestreet.com, 323-b5685, DIRECT, 20e30b2ae1f670f2",
https://thesummitexpress.com,-,https://thesummitexpress.com,https://thesummitexpress.com/ads.txt,True,-,
https://m.bankier.pl,-,https://m.bankier.pl,https://m.bankier.pl/ads.txt,True,-,
https://ebadta.hu,-,https://ebadta.hu,https://ebadta.hu/ads.txt,True,-,
https://codingbroz.com,-,https://codingbroz.com,https://codingbroz.com/ads.txt,True,-,
https://webyempresas.com,-,https://webyempresas.com,https://webyempresas.com/ads.txt,True,-,
https://katadata.co.id,-,https://katadata.co.id,https://katadata.co.id/ads.txt,True,"theaudiencestreet.com, N19T95, DIRECT; theaudiencestreet.com, 1183-fb, RESELLER; theaudiencestreet.com, N19T95, DIRECT; theaudiencestreet.com, 1183-fb, RESELLER",
https://infonet.vietnamnet.vn,-,https://infonet.vietnamnet.vn,https://infonet.vietnamnet.vn/ads.txt,True,-,
https://mail.worshipchords.net,-,https://mail.worshipchords.net,https://mail.worshipchords.net/ads.txt,True,-,
https://freepreset.net,-,https://freepreset.net,https://freepreset.net/ads.txt,True,-,
https://cazin.net,-,https://cazin.net,https://cazin.net/ads.txt,True,-,
https://boop.pl,-,https://boop.pl,https://boop.pl/ads.txt,True,-,
https://bola.okezone.com,-,-,-,-,-,Ads.txt Not Found
https://chatgptdemo.info,-,https://chatgptdemo.info,https://chatgptdemo.info/ads.txt,True,-,
https://berita.99.co,-,-,-,-,-,NA - 410
https://nevcoins.club,-,https://nevcoins.club,https://nevcoins.club/ads.txt,True,-,
https://hot.detik.com,-,-,-,-,-,Ads.txt Not Found
https://clasificacionde.org,-,https://clasificacionde.org,https://clasificacionde.org/ads.txt,True,-,
https://deutscher-chat.de,-,https://deutscher-chat.de,https://deutscher-chat.de/ads.txt,True,-,
https://wolipop.detik.com,-,-,-,-,-,Ads.txt Not Found
https://fr.taiwebs.com,-,https://fr.taiwebs.com,https://fr.taiwebs.com/ads.txt,True,-,
https://finance.detik.com,-,-,-,-,-,Ads.txt Not Found
https://oto.detik.com,-,-,-,-,-,Ads.txt Not Found
https://freizeit-haus-und-garten.de,-,https://freizeit-haus-und-garten.de,https://freizeit-haus-und-garten.de/ads.txt,True,-,
https://international.sindonews.com,-,-,-,-,-,Text content not found
https://ww8.jjk0.com,-,-,-,-,-,NA - 403
https://jjk0.com,-,-,-,-,-,NA - 403
https://syria.liveuamap.com,-,-,-,-,-,NA - 403
https://br.taiwebs.com,-,https://br.taiwebs.com,https://br.taiwebs.com/ads.txt,True,-,
https://turfpronos.fr,-,-,-,-,-,1 lines only
https://chatroom2000.de,-,-,-,-,-,NA - 403
https://ja.taiwebs.com,-,https://ja.taiwebs.com,https://ja.taiwebs.com/ads.txt,True,-,
https://kalam.sindonews.com,-,-,-,-,-,Text content not found
https://rugugu.jp,-,https://rugugu.jp,https://rugugu.jp/ads.txt,True,-,
https://vocentar.com,-,https://vocentar.com,https://vocentar.com/ads.txt,True,-,
https://de.taiwebs.com,-,https://de.taiwebs.com,https://de.taiwebs.com/ads.txt,True,-,
https://solliyadi.vikatan.com,-,-,-,-,-,Text content not found
https://dramafansubs.net,-,https://dramafansubs.net,https://dramafansubs.net/ads.txt,True,-,
https://travel.detik.com,-,-,-,-,-,Ads.txt Not Found
https://informed.hu,-,https://informed.hu,https://informed.hu/ads.txt,True,-,
https://celebrity.okezone.com,-,-,-,-,-,Ads.txt Not Found
https://health.detik.com,-,-,-,-,-,Ads.txt Not Found
https://rebeladmin.com,-,-,-,-,-,2 lines only
https://motorguia.net,-,https://motorguia.net,https://motorguia.net/ads.txt,True,-,
https://bestreamsports.org,-,-,-,-,-,1 lines only
https://aktual24.ro,-,https://aktual24.ro,https://aktual24.ro/ads.txt,True,-,
https://economy.okezone.com,-,-,-,-,-,Ads.txt Not Found
https://nativesurge.info,-,-,-,-,-,"ConnectionError HTTPSConnectionPool(host='nativesurge.info', port=443): Max retries exceeded with url: /ads.txt (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'nativesurge.info'. (_ssl.c:1017)"")))"
https://tamil.behindtalkies.com,-,https://tamil.behindtalkies.com,https://tamil.behindtalkies.com/ads.txt,True,-,
https://suara.com,-,https://suara.com,https://suara.com/ads.txt,True,"theaudiencestreet.com, N19T95, DIRECT; theaudiencestreet.com, 1183-fb, RESELLER",
https://m.game24h.vn,-,https://m.game24h.vn,https://m.game24h.vn/ads.txt,True,-,
https://okezone.com,-,-,-,-,-,Text content not found
https://timesnowhindi.com,-,https://timesnowhindi.com,https://timesnowhindi.com/ads.txt,True,"theaudiencestreet.com, 323-b5685, DIRECT, 20e30b2ae1f670f2",
https://inet.detik.com,-,-,-,-,-,Ads.txt Not Found
https://ru.apkshub.com,-,https://ru.apkshub.com,https://ru.apkshub.com/ads.txt,True,-,
https://juegosfriv2015.com,-,https://juegosfriv2015.com,https://juegosfriv2015.com/ads.txt,True,-,
https://sportti.com,-,https://sportti.com,https://sportti.com/ads.txt,True,-,
https://caucasus.liveuamap.com,-,-,-,-,-,NA - 403
https://nasional.sindonews.com,-,-,-,-,-,Text content not found
https://qatools.artoftesting.com,-,-,-,-,-,Text content not found
https://hausa.leadership.ng,-,https://hausa.leadership.ng,https://hausa.leadership.ng/ads.txt,True,-,
https://carisinyal.com,-,https://carisinyal.com,https://carisinyal.com/ads.txt,True,-,
https://sports.okezone.com,-,-,-,-,-,Ads.txt Not Found
https://beta.vikatan.com,-,https://beta.vikatan.com,https://beta.vikatan.com/ads.txt,True,"theaudiencestreet.com, N19T95, DIRECT; theaudiencestreet.com, 323-b5685, DIRECT, 20e30b2ae1f670f2; theaudiencestreet.com, 323-b5685, DIRECT, 20e30b2ae1f670f2",
pastebin.com.,-,-,-,-,-,Invalid domain
https://snapinsta.app,-,-,-,-,-,"ConnectionError HTTPSConnectionPool(host='snapinsta.app', port=443): Max retries exceeded with url: /ads.txt (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x7fda4d103220>: Failed to resolve 'snapinsta.app' ([Errno -3] Temporary failure in name resolution)""))"
https://forum.motorguia.net,-,https://forum.motorguia.net,https://forum.motorguia.net/ads.txt,True,-,
https://food.detik.com,-,-,-,-,-,Ads.txt Not Found
https://iraq.liveuamap.com,-,-,-,-,-,NA - 403
https://aktuelle-auto-news.de,-,https://aktuelle-auto-news.de,https://aktuelle-auto-news.de/ads.txt,True,-,
https://technology.inquirer.net,-,https://technology.inquirer.net,https://technology.inquirer.net/ads.txt,True,"theaudiencestreet.com, N19T95, DIRECT; theaudiencestreet.com, 1183-fb, RESELLER; theaudiencestreet.com, N19T95, DIRECT; theaudiencestreet.com, 1183-fb, RESELLER",
https://lifestyle.sindonews.com,-,-,-,-,-,Text content not found
https://ekbis.sindonews.com,-,-,-,-,-,Text content not found
https://es.apkshub.com,-,https://es.apkshub.com,https://es.apkshub.com/ads.txt,True,-,
https://iran.liveuamap.com,-,-,-,-,-,NA - 403
https://movies.dutchycorp.space,-,https://movies.dutchycorp.space,https://movies.dutchycorp.space/ads.txt,True,-,
https://sports.sindonews.com,-,-,-,-,-,Text content not found
https://playtrucos.com,-,https://playtrucos.com,https://playtrucos.com/ads.txt,True,-,
https://dutchycorp.ovh,-,https://dutchycorp.ovh,https://dutchycorp.ovh/ads.txt,True,-,
https://thegentleclass.com,-,-,-,-,-,"ConnectionError HTTPSConnectionPool(host='thegentleclass.com', port=443): Max retries exceeded with url: /ads.txt (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x7fda4cf11a20>: Failed to resolve 'thegentleclass.com' ([Errno -3] Temporary failure in name resolution)""))"
https://kfetele.ro,-,https://kfetele.ro,https://kfetele.ro/ads.txt,True,-,
https://th.apksum.com,-,https://th.apksum.com,https://th.apksum.com/ads.txt,True,-,
https://middleeast.lankadeepa.lk,-,https://middleeast.lankadeepa.lk,https://middleeast.lankadeepa.lk/ads.txt,True,-,
https://daerah.sindonews.com,-,-,-,-,-,Text content not found
https://russia.liveuamap.com,-,-,-,-,-,NA - 403
https://sindonews.com,-,https://sindonews.com,https://sindonews.com/ads.txt,True,"theaudiencestreet.com, N19T95, DIRECT; theaudiencestreet.com, 1183-fb, RESELLER",
https://ja.apkshub.com,-,https://ja.apkshub.com,https://ja.apkshub.com/ads.txt,True,-,
https://tamil.asianetnews.com,-,https://tamil.asianetnews.com,https://tamil.asianetnews.com/ads.txt,True,"theaudiencestreet.com, n19t95, direct; theaudiencestreet.com, 1183-fb, reseller",
https://blog.eat-list.fr,-,https://blog.eat-list.fr,https://blog.eat-list.fr/ads.txt,True,-,
https://lifestyle.inquirer.net,-,-,-,-,-,NA - 403
https://liquidahorros.com.mx,-,https://liquidahorros.com.mx,https://liquidahorros.com.mx/ads.txt,True,-,
https://ww6.jjk0.com,-,-,-,-,-,NA - 403
https://minnesota.liveuamap.com,-,-,-,-,-,NA - 403
https://pilio.idv.tw,-,https://pilio.idv.tw,https://pilio.idv.tw/ads.txt,True,"theaudiencestreet.com, N19T95, DIRECT; theaudiencestreet.com, 1183-fb, RESELLER; theaudiencestreet.com, TAS-703, RESELLER",
https://washington.liveuamap.com,-,-,-,-,-,NA - 403
https://kannada.asianetnews.com,-,https://kannada.asianetnews.com,https://kannada.asianetnews.com/ads.txt,True,"theaudiencestreet.com, n19t95, direct; theaudiencestreet.com, 1183-fb, reseller",
https://it.apkshub.com,-,https://it.apkshub.com,https://it.apkshub.com/ads.txt,True,-,
https://man.wikifeet.com,-,-,-,-,-,"ConnectionError HTTPSConnectionPool(host='man.wikifeet.com', port=443): Max retries exceeded with url: /ads.txt (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x7fda4d187d60>: Failed to resolve 'man.wikifeet.com' ([Errno -2] Name or service not known)""))"
https://lifestyle.okezone.com,-,-,-,-,-,Ads.txt Not Found
https://eat-list.fr,-,https://eat-list.fr,https://eat-list.fr/ads.txt,True,-,
https://oregon.liveuamap.com,-,-,-,-,-,NA - 403
https://massachusetts.liveuamap.com,-,-,-,-,-,NA - 403
https://techno.okezone.com,-,-,-,-,-,Ads.txt Not Found
https://tw.apkshub.com,-,https://tw.apkshub.com,https://tw.apkshub.com/ads.txt,True,-,
https://sudan.liveuamap.com,-,-,-,-,-,NA - 403
https://pipeflowcalculations.com,-,https://pipeflowcalculations.com,https://pipeflowcalculations.com/ads.txt,True,-,
https://health.liveuamap.com,-,-,-,-,-,NA - 403
https://faq.cprogramming.com,-,-,-,-,-,Ads.txt Not Found
https://wap.lebanonfiles.com,-,https://wap.lebanonfiles.com,https://wap.lebanonfiles.com/ads.txt,True,-,
https://edukasi.sindonews.com,-,-,-,-,-,Text content not found
https://behindtalkies.com,-,https://behindtalkies.com,https://behindtalkies.com/ads.txt,True,-,
https://sains.sindonews.com,-,-,-,-,-,Text content not found
https://lebanon.liveuamap.com,-,-,-,-,-,NA - 403
https://usprotests.liveuamap.com,-,-,-,-,-,NA - 403
https://readneverland.com,-,https://readneverland.com,https://readneverland.com/ads.txt,True,-,
https://hezbollah.liveuamap.com,-,-,-,-,-,NA - 403
https://newyork.liveuamap.com,-,-,-,-,-,NA - 403
https://pt.apksum.com,-,https://pt.apksum.com,https://pt.apksum.com/ads.txt,True,-,
https://readmha.com,-,https://readmha.com,https://readmha.com/ads.txt,True,-,
https://georgia.liveuamap.com,-,-,-,-,-,NA - 403
https://turkey.liveuamap.com,-,-,-,-,-,NA - 403
https://dubznetwork.com,-,https://dubznetwork.com,https://dubznetwork.com/ads.txt,True,"theaudiencestreet.com,TAS-703,RESELLER",
https://montana.liveuamap.com,-,-,-,-,-,NA - 403
https://calculadora-de-derivadas.com,-,https://calculadora-de-derivadas.com,https://calculadora-de-derivadas.com/ads.txt,True,-,
https://kansas.liveuamap.com,-,-,-,-,-,NA - 403
https://bali.inews.id,-,https://bali.inews.id,https://bali.inews.id/ads.txt,True,"theaudiencestreet.com, N19T95, DIRECT; theaudiencestreet.com, 1183-fb, RESELLER",
https://radioimpuls.ro,-,https://radioimpuls.ro,https://radioimpuls.ro/ads.txt,True,-,
https://travel.okezone.com,-,-,-,-,-,Ads.txt Not Found
https://paivanlehti.fi,-,https://paivanlehti.fi,https://paivanlehti.fi/ads.txt,True,-,
https://arizona.liveuamap.com,-,-,-,-,-,NA - 403
https://ukraine.liveuamap.com,-,-,-,-,-,NA - 403
https://belarus.liveuamap.com,-,-,-,-,-,NA - 403
https://pop3.fcbarca.com,-,https://pop3.fcbarca.com,https://pop3.fcbarca.com/ads.txt,True,"theaudiencestreet.com, n19t95, DIRECT; theaudiencestreet.com, 1183-fb, RESELLER; theaudiencestreet.com, 323-b5685, DIRECT, 20e30b2ae1f670f2",
https://giamngheobenvung.vietnamnet.vn,-,-,-,-,-,0 lines only
https://video.okezone.com,-,-,-,-,-,Ads.txt Not Found
https://ww2.readvinlandsaga.com,-,https://ww2.readvinlandsaga.com,https://ww2.readvinlandsaga.com/ads.txt,True,-,
2sao.vn.,-,-,-,-,-,Invalid domain
https://pennsylvania.liveuamap.com,-,-,-,-,-,NA - 403
https://freesolana.top,-,https://freesolana.top,https://freesolana.top/ads.txt,True,-,
https://en.apkshub.com,-,https://en.apkshub.com,https://en.apkshub.com/ads.txt,True,-,
https://archives.mathrubhumi.com,-,https://archives.mathrubhumi.com,https://archives.mathrubhumi.com/ads.txt,True,"theaudiencestreet.com,323-b5685,DIRECT,20e30b2ae1f670f2",
https://cn.apksum.com,-,https://cn.apksum.com,https://cn.apksum.com/ads.txt,True,-,
https://ftp.lebanonfiles.com,-,https://ftp.lebanonfiles.com,https://ftp.lebanonfiles.com/ads.txt,True,-,
https://readsololeveling.org,-,https://readsololeveling.org,https://readsololeveling.org/ads.txt,True,"theaudiencestreet.com, 323-b5685, DIRECT, 20e30b2ae1f670f2",
https://otomotif.sindonews.com,-,-,-,-,-,Text content not found
https://de.apkshub.com,-,https://de.apkshub.com,https://de.apkshub.com/ads.txt,True,-,
https://koreas.liveuamap.com,-,-,-,-,-,NA - 403
https://colorado.liveuamap.com,-,-,-,-,-,NA - 403
https://nebraska.liveuamap.com,-,-,-,-,-,NA - 403
https://dc.liveuamap.com,-,-,-,-,-,NA - 403
https://sahel.liveuamap.com,-,-,-,-,-,NA - 403
https://asia.liveuamap.com,-,-,-,-,-,NA - 403
https://de.apksum.com,-,https://de.apksum.com,https://de.apksum.com/ads.txt,True,-,
https://war.liveuamap.com,-,-,-,-,-,NA - 403
https://en.apksum.com,-,https://en.apksum.com,https://en.apksum.com/ads.txt,True,-,
https://ar.apkshub.com,-,https://ar.apkshub.com,https://ar.apkshub.com/ads.txt,True,-,
https://jabar.inews.id,-,https://jabar.inews.id,https://jabar.inews.id/ads.txt,True,"theaudiencestreet.com, N19T95, DIRECT; theaudiencestreet.com, 1183-fb, RESELLER",
https://friv20.org,-,https://friv20.org,https://friv20.org/ads.txt,True,-,
https://texas.liveuamap.com,-,-,-,-,-,NA - 403
https://shrinke.me,-,https://shrinke.me,https://shrinke.me/ads.txt,True,-,
https://yemen.liveuamap.com,-,-,-,-,-,NA - 403
https://libya.liveuamap.com,-,-,-,-,-,NA - 403
https://totalsporteks.net,-,-,-,-,-,Text content not found
https://reise-und-urlaubsziele.de,-,https://reise-und-urlaubsziele.de,https://reise-und-urlaubsziele.de/ads.txt,True,-,
https://readkaguyasama.com,-,https://readkaguyasama.com,https://readkaguyasama.com/ads.txt,True,-,
https://hi.taiwebs.com,-,https://hi.taiwebs.com,https://hi.taiwebs.com/ads.txt,True,-,
https://hindi.asianetnews.com,-,https://hindi.asianetnews.com,https://hindi.asianetnews.com/ads.txt,True,"theaudiencestreet.com, n19t95, direct; theaudiencestreet.com, 1183-fb, reseller",
https://readfairytail.com,-,https://readfairytail.com,https://readfairytail.com/ads.txt,True,-,
https://bangla.asianetnews.com,-,https://bangla.asianetnews.com,https://bangla.asianetnews.com/ads.txt,True,"theaudiencestreet.com, n19t95, direct; theaudiencestreet.com, 1183-fb, reseller",
https://serien-arena.de,-,https://serien-arena.de,https://serien-arena.de/ads.txt,True,"theaudiencestreet.com,TAS-703,RESELLER",
https://center7.de,-,https://center7.de,https://center7.de/ads.txt,True,"theaudiencestreet.com,TAS-703,RESELLER",
